source,target,type
Desire_1.044773536472874e+19_Eat,Internsion_1.4529492954928538e+19,go_to
Desire_1.513424351324964e+19_Eat,Internsion_1.2683133064215468e+19,go_to
Desire_6.899830530853079e+17_Eat,Internsion_3.216725484292165e+18,go_to
Desire_1.820464502629827e+19_Eat,Internsion_1.279569297560274e+19,go_to
Desire_6.395159540504432e+18_Eat,Internsion_1.4212063830289529e+19,go_to
Desire_1.5133789658165856e+19_Eat,Internsion_5.016648343341251e+18,go_to
Desire_1.483781131456833e+19_Eat,Internsion_1.6226324773201463e+19,go_to
Desire_7.037009041053383e+18_Eat,Internsion_5.961283705025413e+18,go_to
Desire_1.0336124727961315e+19_Eat,Internsion_1.310715049651588e+19,go_to
Desire_1.6475919354895747e+19_Eat,Internsion_6.38571635788736e+18,go_to
Desire_1.6071379388639312e+19_Eat,Internsion_1.6011232173646414e+19,go_to
Desire_1.8237273036894296e+19_Eat,Internsion_2.3838897638899067e+18,go_to
Desire_1.8949209029902648e+18_Eat,Internsion_1.4922239666341347e+19,go_to
Desire_6.990528343319826e+17_Eat,Internsion_1.5860405121562415e+19,go_to
Desire_7.215276809161107e+18_Eat,Internsion_1.6506531476671035e+19,go_to
Desire_1.3010223813354682e+19_Eat,Internsion_1.0864567434638068e+19,go_to
Desire_1.6602100756123308e+19_Eat,Internsion_2.1938293618767283e+18,go_to
Desire_3.269449345913468e+18_Eat,Internsion_1.0482996298910706e+19,go_to
Desire_1.1170524194511316e+16_Eat,Internsion_1.165214173154116e+19,go_to
Desire_1.425148589693024e+19_Eat,Internsion_1.247785378283933e+19,go_to
Desire_5.469993779875333e+18_Eat,Internsion_1.2334848522298196e+19,go_to
Desire_9.578299975345525e+18_Eat,Internsion_6.18645663736774e+18,go_to
Desire_7.441908632074316e+18_Eat,Internsion_1.0559873987799691e+19,go_to
Desire_4.891354268475821e+18_Eat,Internsion_7.470111462592138e+18,go_to
Desire_1.001695433077752e+19_Eat,Internsion_1.2887456595615543e+19,go_to
Desire_1.7192242113900706e+19_Eat,Internsion_1.1696697274122314e+17,go_to
Desire_1.872823860117978e+18_Eat,Internsion_7.912786084736243e+18,go_to
Desire_8.716639676220355e+18_Eat,Internsion_1.3687684187140655e+19,go_to
Desire_9.419482609824516e+18_Eat,Internsion_6.354701669034971e+18,go_to
Desire_9.43368929834937e+18_Eat,Internsion_7.845564977456437e+18,go_to
Desire_2.509797373913053e+18_Eat,Internsion_1.1879682917507643e+19,go_to
Desire_1.08761230293751e+18_Eat,Internsion_8.434424830362525e+18,go_to
Desire_1.2388005909414504e+19_Eat,Internsion_4.10381454277122e+18,go_to
Desire_3.4066223883884293e+18_Eat,Internsion_6.239642334541173e+18,go_to
Desire_1.4048707906241108e+18_Eat,Internsion_4.191598883641849e+18,go_to
Desire_1.2911411567410194e+18_Eat,Internsion_9.4413977378747e+18,go_to
Desire_8.153787558042788e+18_Eat,Internsion_1.265343283119033e+18,go_to
Desire_2.1973590376767603e+18_Eat,Internsion_1.1091697287056796e+18,go_to
Desire_1.502417864339076e+19_Eat,Internsion_1.8143386216401195e+19,go_to
Desire_5.781801916122772e+18_Eat,Internsion_6.439964272225439e+18,go_to
Desire_1.081326318728512e+19_Eat,Internsion_1.6866135649949774e+19,go_to
Desire_1.1380992503695546e+19_Eat,Internsion_1.6294995866488314e+19,go_to
Desire_2.5680535385761674e+18_Eat,Internsion_1.4039526045938729e+19,go_to
Desire_9.710611725751406e+17_Eat,Internsion_1.7997986835686068e+19,go_to
Desire_9.44062574975155e+18_Eat,Internsion_1.400155699688721e+18,go_to
Desire_2.2608444078579603e+17_Eat,Internsion_1.4447768318621346e+19,go_to
Desire_7.242881254040311e+18_Eat,Internsion_1.6745053819708295e+19,go_to
Desire_1.3096326232962406e+19_Eat,Internsion_3.0936303538814254e+18,go_to
Desire_6.991643529589642e+18_Eat,Internsion_1.6466555724406137e+19,go_to
Desire_2.46364957978424e+18_Eat,Internsion_1.6133724523080956e+19,go_to
Desire_3.98195325256219e+18_Eat,Internsion_1.597622584306669e+19,go_to
Desire_4.318270330654222e+18_Eat,Internsion_1.6090293458778302e+19,go_to
Desire_1.633731629441619e+19_Eat,Internsion_6.19189034325294e+18,go_to
Desire_1.7913510248815688e+19_Eat,Internsion_1.8957498840827144e+18,go_to
Desire_8.086472169186599e+18_Eat,Internsion_4.538967133637744e+18,go_to
Desire_1.5652584407070362e+19_Eat,Internsion_1.398404531989193e+18,go_to
Desire_4.013283932645439e+18_Eat,Internsion_9.691808627720583e+18,go_to
Desire_1.8300771144951683e+19_Eat,Internsion_1.50685163448788e+19,go_to
Desire_8.164501662485117e+18_Eat,Internsion_4.1353835788958776e+18,go_to
Desire_1.073595343418497e+19_Eat,Internsion_3.115796396793044e+18,go_to
Desire_1.075091744469786e+19_Eat,Internsion_2.2477029242018924e+18,go_to
Desire_6.521055024774898e+18_Eat,Internsion_1.6787467389412491e+19,go_to
Desire_7.860298942750011e+18_Eat,Internsion_6.43005894224077e+18,go_to
Desire_4.5437908672084193e+18_Eat,Internsion_1.0334897645292978e+19,go_to
Desire_1.6391674938384714e+18_Eat,Internsion_1.750656307636482e+19,go_to
Desire_1.323891170367847e+19_Eat,Internsion_8.906892213100614e+18,go_to
Desire_1.3984301097455366e+19_Eat,Internsion_5.254351027596141e+18,go_to
Desire_1.4766898668692015e+19_Eat,Internsion_1.8338183992181789e+19,go_to
Desire_1.5822979331422992e+19_Eat,Internsion_7.083579243907305e+18,go_to
Desire_1.1253380390154766e+19_Eat,Internsion_1.3931852438717125e+19,go_to
Desire_1.4848773001719206e+19_Eat,Internsion_1.3594520361951623e+19,go_to
Desire_5.492101182015846e+18_Eat,Internsion_1.42951673045411e+19,go_to
Desire_2.4810066899866097e+18_Eat,Internsion_6.900412220521222e+18,go_to
Desire_2.695900006524456e+18_Eat,Internsion_7.243727851928353e+18,go_to
Desire_1.2570062298612517e+19_Eat,Internsion_1.204574454473549e+19,go_to
Desire_2.872655830221915e+18_Eat,Internsion_4.3564732211162767e+18,go_to
Desire_1.8007937544629445e+19_Eat,Internsion_6.495154995888238e+18,go_to
Desire_6.465053434071142e+18_Eat,Internsion_3.4924375100525665e+18,go_to
Desire_1.4889245346421422e+19_Eat,Internsion_5.4271867650674746e+17,go_to
Desire_7.005923952725801e+18_Eat,Internsion_5.417463023737633e+18,go_to
Desire_8.648734714916215e+18_Eat,Internsion_1.7490051841806598e+19,go_to
Desire_7.02800952293262e+18_Eat,Internsion_7.873540977762801e+18,go_to
Desire_6.019640749668753e+18_Eat,Internsion_7.540790787045835e+18,go_to
Desire_1.7853932439208163e+19_Eat,Internsion_1.186185542674074e+19,go_to
Desire_9.752721264376769e+18_Eat,Internsion_1.2765020523305523e+19,go_to
