source,target,type
Desire_5.970434599400098e+18_Errands,Internsion_7.518111001252413e+18,go_to
Desire_8.668097644323609e+18_Recreation,Internsion_1.4584936042718603e+19,go_to
Desire_1.2045614433098242e+19_School,Internsion_6.263469299345304e+18,go_to
Desire_1.3918527483414604e+19_Eat,Internsion_9.92091055671845e+18,go_to
Desire_1.312385284479524e+18_Shop,Internsion_6.445308505342286e+18,go_to
Desire_1.380610249077884e+19_Recreation,Internsion_8.489185817449558e+18,go_to
Desire_1.637162219332371e+19_Recreation,Internsion_1.3731939082500735e+19,go_to
Desire_2.487956454051152e+18_Eat,Internsion_1.127414758186687e+19,go_to
Desire_1.273930442360301e+19_Eat,Internsion_1.1328451682256378e+19,go_to
Desire_3.564720168942971e+18_Eat,Internsion_4.3185752014196224e+18,go_to
Desire_1.1276916464690977e+19_Shop,Internsion_8.082067736018912e+18,go_to
Desire_8.03764507597447e+17_Shop,Internsion_6.386930609034927e+18,go_to
Desire_2.6255105675342577e+18_School,Internsion_8.963447093268637e+18,go_to
Desire_2.641505075712976e+18_Errands,Internsion_1.6632977231690303e+19,go_to
Desire_1.5431927114694218e+19_Shop,Internsion_1.100217586019055e+19,go_to
Desire_9.039264135513294e+18_Shop,Internsion_1.2434356396367049e+19,go_to
Desire_4.701670807736002e+18_School,Internsion_1.3899907095440706e+19,go_to
Desire_1.066435798613726e+19_Errands,Internsion_9.368559400456485e+18,go_to
Desire_1.767117113188898e+19_Errands,Internsion_1.391349757390782e+19,go_to
Desire_1.3364584664653134e+19_Errands,Internsion_1.2075356666776525e+19,go_to
Desire_1.038027433728352e+19_Eat,Internsion_1.0720408588528413e+19,go_to
Desire_1.5557683428683276e+19_Shop,Internsion_1.3528350287142015e+19,go_to
Desire_1.847069974938225e+18_Eat,Internsion_5.988025628059096e+18,go_to
Desire_1.6686491799211704e+19_Recreation,Internsion_8.487278110824927e+18,go_to
Desire_3.7391348863453245e+18_Recreation,Internsion_1.2581972033895983e+19,go_to
Desire_3.775889985027957e+18_Recreation,Internsion_1.6079961699655608e+19,go_to
Desire_1.2234982565922566e+19_Errands,Internsion_1.7262150824513182e+19,go_to
Desire_1.0431086368476035e+19_Eat,Internsion_1.4188090216657009e+19,go_to
Desire_5.082472187821226e+18_School,Internsion_9.228334612884508e+17,go_to
Desire_4.644311570562016e+18_Eat,Internsion_1.2208467762592692e+19,go_to
Desire_1.3368598351132406e+19_Eat,Internsion_1.6964716697196993e+19,go_to
Desire_9.846583910142708e+18_Eat,Internsion_4.876454006091585e+18,go_to
Desire_1.2863681651173226e+19_Recreation,Internsion_1.157695346480711e+19,go_to
Desire_8.854122060651395e+18_Shop,Internsion_1.6061399479557413e+19,go_to
Desire_1.3449027492928068e+19_Recreation,Internsion_1.007078531484504e+18,go_to
Desire_1.3266071747657592e+17_Eat,Internsion_6.97932786148378e+18,go_to
Desire_1.326341779854978e+19_Eat,Internsion_1.7587642653767555e+19,go_to
Desire_9.54409544009793e+18_Errands,Internsion_7.175109849492067e+18,go_to
Desire_1.6306970330916393e+19_Eat,Internsion_1.0977401008536412e+19,go_to
Desire_1.8384135995545124e+18_Recreation,Internsion_1.736116260511438e+19,go_to
Desire_1.8344418348026192e+19_Eat,Internsion_1.0276332432418177e+19,go_to
Desire_3.782717509690173e+18_Eat,Internsion_1.7622890927946338e+19,go_to
Desire_1.4361491187015262e+19_Recreation,Internsion_1.0202118168797967e+18,go_to
Desire_4.358009518067831e+18_Eat,Internsion_1.1936705994363144e+19,go_to
Desire_8.473053135355255e+18_Eat,Internsion_6.409966797246435e+18,go_to
Desire_1.2224011727035077e+19_Recreation,Internsion_1.800024447611602e+19,go_to
Desire_6.172929302720324e+18_Recreation,Internsion_1.319713982994624e+18,go_to
Desire_1.6260700499035054e+18_Eat,Internsion_4.939720540216618e+18,go_to
Desire_2.2965883174559887e+18_Shop,Internsion_1.433795013955297e+19,go_to
Desire_1.2818597909113537e+19_Recreation,Internsion_1.1385955244393845e+19,go_to
Desire_4.528510669881105e+18_Eat,Internsion_1.3507854458963087e+19,go_to
Desire_7.743310538846403e+18_Eat,Internsion_1.7070935730725106e+19,go_to
Desire_1.2840096693408362e+19_School,Internsion_1.2834217577502296e+19,go_to
